_id,id,title,overview,release_date,popularity,vote_average,vote_count
661ec16e82636514977a5f8a,399796,Life of the Party,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected.",2018-05-10,19.668,6.1,956
661ec16e82636514977a5f8e,6076,Rabbit Without Ears,"Rainbow press reporter Ludo is sentenced to 8 months, but is released on probation. But he has to work 300 hours for a local daycare center and meets Anna who has unfinished business with him.",2007-12-01,11.144,6.1,356
661ec16e82636514977a5f97,97370,Under the Skin,A seductive stranger prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,2014-03-14,28.716,6.121,3280
661ec16e82636514977a5f9a,575417,On the Rocks,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.",2020-10-02,15.121,6.118,624
661ec16e82636514977a5f9b,258284,Every Secret Thing,"One clear summer day in a Baltimore suburb, a baby goes missing from her front porch. Two young girls serve seven years for the crime and are released into a town that hasn't fully forgiven or forgotten. Soon, another child is missing, and two detectives are called in to investigate the mystery in a community where everyone seems to have a secret.",2014-04-20,15.772,6.1,316
661ec16e82636514977a5f9d,673593,Mean Girls,"New student Cady Heron is welcomed into the top of the social food chain by the elite group of popular girls called ‘The Plastics,’ ruled by the conniving queen bee Regina George and her minions Gretchen and Karen. However, when Cady makes the major misstep of falling for Regina’s ex-boyfriend Aaron Samuels, she finds herself prey in Regina’s crosshairs. As Cady sets to take down the group’s apex predator with the help of her outcast friends Janis and Damian, she must learn how to stay true to herself while navigating the most cutthroat jungle of all: high school.",2024-01-10,115.668,6.116,344
661ec16e82636514977a5f9e,263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","A story of lost love, young love, a legendary sword and one last opportunity at redemption.",2016-02-18,29.278,6.1,611
661ec16e82636514977a5fb0,347126,God's Not Dead 2,"When a high school teacher is asked a question in class about Jesus, her reasoned response lands her in deep trouble and could expel God from the public square once and for all.",2016-04-01,32.97,6.1,386
661ec16e82636514977a5fb1,27621,The Cheetah Girls: One World,"Chanel, Dorinda, and Aqua are off to India to star in a Bollywood movie. But when they discover that they will have to compete against each other to get the role in the movie, will the Cheetahs break up again?",2008-08-22,17.827,6.097,320
661ec16e82636514977a5fb3,11707,Tightrope,Wes Block is a detective who's put on the case of a serial killer whose victims are young and pretty women. The murders are getting personal when the killer chooses victims who are acquaintances of Block. Even his daughters are threatened.,1984-08-17,13.409,6.1,324
661ec16e82636514977a5fb9,339846,Baywatch,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",2017-05-25,135.921,6.1,7762
661ec16e82636514977a5fbd,14013,BASEketball,"Two losers from Milwaukee, Coop and Remer, invent a new game playing basketball, using baseball rules. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. Theirs is the only team standing in the way of major rule changes that the owner of a rival team wants to institute.",1998-07-28,20.328,6.088,544
661ec16e82636514977a5fbf,278154,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",2016-06-23,82.896,6.1,4314
661ec16e82636514977a5fc3,33909,Wall Street: Money Never Sleeps,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.",2010-09-20,17.564,6.1,1451
661ec16e82636514977a5fc6,13975,In the Electric Mist,"Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie (Baby Feet) Balboni, who is co-producer of a Civil War film. At the same time, after Elrod Sykes, the star of the film, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man who he saw being murdered 35 years before.",2009-04-15,18.366,6.1,401
661ec16e82636514977a5fc8,417643,In Darkness,A blind musician hears a murder committed in the apartment upstairs from hers that sends her down a dark path into London's gritty criminal underworld.,2018-05-25,10.734,6.1,461
661ec16e82636514977a5fc9,315837,Ghost in the Shell,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",2017-03-29,57.617,6.071,7778
661ec16e82636514977a5fcc,13252,Cleaner,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",2007-09-11,18.892,6.1,781
661ec16e82636514977a5ece,41283,Faster,"After 10 years in prison, Driver is now a free man with a single focus - hunting down the people responsible for brutally murdering his brother.",2010-11-23,26.786,6.317,1816
661ec16e82636514977a5ed5,505058,Unfriended: Dark Web,"​When a 20-something finds a cache of hidden files on his new laptop, he and his friends are unwittingly thrust into the depths of the dark web. They soon discover someone has been watching their every move and will go to unimaginable lengths to protect the dark web.",2018-07-19,33.653,6.3,1471
661ec16e82636514977a5ed6,399361,Triple Frontier,"Struggling to make ends meet, former special ops soldiers reunite for a high-stakes heist: stealing $75 million from a South American drug lord.",2019-03-06,33.288,6.3,3050
661ec16e82636514977a5ed7,326423,Barbershop: The Next Cut,"To survive harsh economic times, Calvin and Angie have merged the barbershop and beauty salon into one business. The days of male bonding are gone as Eddie and the crew must now contend with sassy female co-workers and spirited clientele. As the battle of the sexes rages on, a different kind of conflict has taken over Chicago. Crime and gangs are on the rise, leaving Calvin worried about the fate of his son. Together, the friends come up with a bold plan to take back their beloved neighborhood.",2016-04-15,17.004,6.3,436
661ec16e82636514977a5ede,5289,Chaos,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",2005-01-17,29.648,6.3,980
661ec16e82636514977a5ee4,41630,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",2011-01-21,40.323,6.3,4541
661ec16e82636514977a5ee9,12146,The Missing,"When rancher and single mother of two Maggie Gilkeson sees her teenage daughter, Lily, kidnapped by Apache rebels, she reluctantly accepts the help of her estranged father, Samuel, in tracking down the kidnappers. Along the way, the two must learn to reconcile the past and work together if they are going to have any hope of getting Lily back before she is taken over the border and forced to become a prostitute.",2003-11-26,19.728,6.3,581
661ec16e82636514977a5eeb,601844,Becky,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,2020-07-23,22.844,6.3,512
661ec16e82636514977a5ef0,432613,"Marry Me, Dude",Yassine asks his best friend Fred to marry him in order to avoid deportation...,2017-10-25,12.891,6.3,947
661ec16e82636514977a5ef1,11186,Child's Play 2,"Chucky is reconstructed by a toy factory to dispel the negative publicity surrounding the doll, and tracks young Andy Barclay to a foster home where the chase begins again.",1990-11-09,47.137,6.285,1724
661ec16e82636514977a5ef3,12100,Windtalkers,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.",2002-06-14,26.518,6.281,1206
661ec16e82636514977a5efb,169,Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,1990-11-21,77.443,6.276,3080
661ec16e82636514977a5efc,580532,Crisis,"Three stories about the world of opioids collide: a drug trafficker arranges a multi-cartel Fentanyl smuggling operation between Canada and the U.S., an architect recovering from an OxyContin addiction tracks down the truth behind her son's involvement with narcotics, and a university professor battles unexpected revelations about his research employer, a drug company with deep government influence bringing a new ""non-addictive"" painkiller to market.",2021-02-26,20.081,6.3,307
661ec16e82636514977a5f00,10651,The Dead Pool,"Dirty Harry Callahan returns for his final film adventure. Together with his partner Al Quan, he must investigate the systematic murder of actors and musicians. By the time Harry learns that the murders are a part of a sick game to predict the deaths of celebrities before they happen, it may be too late...",1988-07-13,26.71,6.271,787
661ec16e82636514977a5f08,2080,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",2009-04-28,9.738,6.265,10103
661ec16e82636514977a5f09,721625,Songbird,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",2020-12-10,18.776,6.3,715
661ec16e82636514977a5f15,49022,Something Borrowed,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",2011-05-05,20.018,6.249,997
661ec16e82636514977a5f1d,9705,Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",2001-06-08,29.661,6.2,2546
661ec16e82636514977a5f1e,2246,Malice,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",1993-09-29,34.496,6.2,422
661ec16e82636514977a5f25,12253,Biker Boyz,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets.",2003-01-31,15.144,6.2,343
661ec16e82636514977a5f2a,298250,Jigsaw,"Law enforcement finds itself chasing the ghost of a man dead for over a decade, embroiled in a diabolical new game that's only just begun.",2017-10-25,72.375,6.2,3517
661ec16e82636514977a5f2b,94562,Turkish for Beginners,"During an emergency landing on a deserted island suddenly traumatized by antiauthoritarian education Lena Schneider together with the Turkish Super Macho Cem Öztürk must fight for survival. After initially Cem macho repulsive acts on Lena, a jellyfish in the water and sand in a bikini, she recognizes the time the romantic core behind his cool facade. Meanwhile, meet also their parents, who obdurate psychologist Doris and Metin Öztürk to work together to find their missing children. So both generations take an involuntary Turkish Basic Course for beginners.",2012-03-14,11.133,6.2,334
661ec16e82636514977a5f2c,88794,J. Edgar,"As the face of law enforcement in the United States for almost 50 years, J. Edgar Hoover was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career, and his life.",2011-11-09,14.274,6.2,2342
661ec16e82636514977a5f2d,9991,Mean Machine,"Disgraced ex-England football captain, Danny 'Mean Machine' Meehan, is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. When these prisoners have the chance to put one over the evil guards during a prison football match, Danny takes the lead.",2001-12-26,18.902,6.2,548
661ec16e82636514977a5f2e,18462,Night of the Comet,"Two girls from the Valley wake up to find that a passing comet has eradicated their world and left behind a mysterious red-dust and a pack of cannibal mutants. With the help of a friendly truck driver, the girls save the earth from a villainous ""think tank,"" karate chop their way through flesh-eating zombies, and, of course, find time to go to the mall.",1984-11-16,13.855,6.2,352
661ec16e82636514977a5f35,760868,Black Crab,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",2022-03-18,25.823,6.217,757
661ec16e82636514977a5f36,592480,Alice and the Mayor,"The mayor of Lyon, Paul Théraneau, is in a delicate position. After 30 years in politics, he is running out of ideas and is faced with a feeling of existential emptiness. To overcome this, Paul hires a young and brilliant philosopher, Alice Heimann. Then follows a dialogue between two diametrically opposed personalities who will turn their certainties upside down.",2019-05-18,8.283,6.2,315
661ec16e82636514977a5f3a,153518,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",2016-05-11,53.237,6.2,3498
661ec16e82636514977a5f3b,15512,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2009-03-19,69.433,6.2,4439
661ec16e82636514977a5f3d,7552,Fun with Dick and Jane,"After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge.",2005-12-21,24.76,6.2,2304
661ec16e82636514977a5f3e,800510,Kimi,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: leave her apartment.",2022-02-10,19.862,6.209,809
661ec16e82636514977a5f48,460885,Mandy,"The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",2018-09-13,18.267,6.201,1799
661ec16e82636514977a5f49,339994,The Good Neighbor,Two high school filmmakers decide to create the illusion of a haunting on an unsuspecting neighbor.,2016-09-16,9.588,6.2,425
661ec16e82636514977a5f4f,9102,Screamers,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",1995-09-08,14.973,6.2,503
661ec16e82636514977a5f51,228967,The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",2014-12-25,57.559,6.2,5554
661ec16e82636514977a5f57,13190,Dead Space: Downfall,"On a deep space mining mission to a remote planet, an ancient religious relic - thought to be proof of the existence of God - is unearthed and brought aboard. When the unholy artifact unleashes a long-dormant alien race, its glimpse of Heaven transforms the ship into a living Hell. A prequel to the events of the 2008 video game Dead Space.",2008-10-27,17.527,6.2,320
661ec16e82636514977a5f5e,411143,Tau,"Held captive in a futuristic smart house, a woman hopes to escape by befriending the A.I. program that controls the house.",2018-06-29,18.264,6.2,1194
661ec16e82636514977a5f5f,341006,The Belko Experiment,A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,2016-03-17,39.315,6.176,1369
661ec16e82636514977a5f60,4911,Dark Blue,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.",2002-12-14,10.771,6.2,302
661ec16e82636514977a5f67,59570,Escort in Love,"35-year-old Alice has a husband and a son. Her life seems a beautiful dream, but it soon turns out to be a nightmare. Her husband  dies in a car accident and her lawyer tells her that she is on her uppers. The only way she has to earn money in a short time is by resorting to the oldest job in history.",2011-03-18,10.21,6.2,595
661ec16e82636514977a5f6a,531509,Otherhood,Three suburban moms travel to New York City to visit their sons.,2019-08-13,12.604,6.2,437
661ec16e82636514977a5f6e,11164,D2: The Mighty Ducks,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.",1994-03-25,19.147,6.2,568
661ec16e82636514977a5f71,11699,Bad Lieutenant: Port of Call - New Orleans,"Terrence McDonagh is a New Orleans Police sergeant, who recieves a medal and a promotion to lieutenant for heroism during Hurricane Katrina. Due to his heroic act, McDonagh injures his back and becomes addicted to prescription pain medication. He then finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants.",2009-09-11,21.766,6.2,1060
661ec16e82636514977a5f72,10589,After the Sunset,"An FBI agent is suspicious of two master thieves, quietly enjoying their retirement near what may - or may not - be the biggest score of their careers.",2004-11-12,28.118,6.2,721
661ec16e82636514977a5f7a,7484,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",2006-09-27,36.818,6.2,2635
661ec16e82636514977a5f7b,582596,The Wrong Missy,"A guy meets the woman of his dreams and invites her to his company's corporate retreat, but realizes he sent the invite to the wrong person.",2020-05-13,26.179,6.1,1130
661ec16e82636514977a5f86,18360,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",2009-05-20,35.091,6.1,6622
661ec16e82636514977a5f87,12707,Orca,"After witnessing the killing of his mate and offspring at the hands of a reckless Irish captain, a vengeful killer whale rampages through the fisherman's Newfoundland harbor. Under pressure from the villagers, the captain, a female marine biologist and an Indigenous tribalist venture after the great beast, who will meet them on its own turf.",1977-07-22,28.773,6.1,375
661ec16e82636514977a5f8c,10013,Peggy Sue Got Married,"Peggy Sue faints at a high school reunion. When she wakes up she finds herself in her own past, just before she finished school.",1986-10-10,19.447,6.134,519
661ec16e82636514977a5f8d,10025,Just My Luck,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",2006-05-12,22.534,6.1,1828
661ec16e82636514977a5f90,2269,Day Watch,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",2006-01-01,15.422,6.1,500
661ec16e82636514977a5f95,417644,CHiPS,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,2017-03-23,28.876,6.1,1229
661ec16e82636514977a5f96,115782,Jobs,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,2013-08-16,17.749,6.1,2362
661ec16e82636514977a5f9f,13973,Choke,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,2008-09-26,13.994,6.1,374
661ec16e82636514977a5fa5,19959,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",2009-09-24,49.03,6.107,3023
661ec16e82636514977a5fa6,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants.",1991-03-22,31.57,6.1,1062
661ec16e82636514977a5faf,9730,Friday the 13th: The Final Chapter,"After his revival in a hospital morgue, Jason fixes his vengeful attention on the Jarvis family and a group of hitherto carefree teenagers.",1984-04-13,31.413,6.1,1232
661ec16e82636514977a5fb4,9029,What Happens in Vegas,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",2008-05-07,25.941,6.097,2954
661ec16e82636514977a5fb5,370978,"Kiki, Love to Love","Through five stories, the movie addresses sex and love: Paco and Ana are a marriage looking for reactivate the passion of their sexual relations, long time unsatisfied; Jose Luis tries to recover the affections of his wife Paloma, sit down on a wheelchair after an accident which has limited her mobility; Mª Candelaria and Antonio are a marriage trying by all way to be parents, but she has the trouble that no get an orgasm when make love with him; Álex try to satisfy Natalia's fantasies, while she starts to doubt if he finally will ask her in marriage; and finally, Sandra is a single woman in a permanent searching for a man to fall in love. All them love, fear, live and explore their diverse sexual paraphilias and the different sides of sexuality, trying to find the road to happiness.",2016-04-01,11.775,6.1,352
661ec16e82636514977a5fb8,10173,Marked for Death,"Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",1990-10-05,28.965,6.1,492
661ec16e82636514977a5fbb,404733,Overdrive,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",2017-06-16,20.919,6.1,896
661ec16e82636514977a5fbe,4970,Gothika,"After a car crash, a criminal psychologist regains consciousness only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband—but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",2003-11-21,21.115,6.1,2188
661ec16e82636514977a5fc7,9874,Cobra,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far reaching plans.,1986-05-22,39.865,6.077,1647
661ec16e82636514977a5fcb,88751,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",2008-07-10,46.991,6.071,4621
661ec16e82636514977a5fd1,13944,Passengers,"After a plane crash, a young therapist, Claire, is assigned by her mentor to counsel the flight's five survivors. When they share their recollections of the incident -- which some say include an explosion that the airline claims never happened -- Claire is intrigued by Eric, the most secretive of the passengers.",2008-09-26,19.748,6.1,863
661ec16e82636514977a5fd2,10562,Under Suspicion,"A lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. ""This will only take ten minutes"", they say, but it turns out to be one loose end after another, and the ten minutes he is away from his speech become longer and longer.",2000-08-24,15.708,6.065,430
661ec16e82636514977a5fd4,14636,The Condemned,"Jack Conrad is awaiting the death penalty in a corrupt Central American prison. He is ""purchased"" by a wealthy television producer and taken to a desolate island where he must fight to the death against nine other condemned killers from all corners of the world, with freedom going to the sole survivor.",2007-04-27,24.058,6.1,741
661ec16e82636514977a5fd8,10208,Muppets from Space,"When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.",1999-07-14,15.583,6.1,309
661ec16e82636514977a5fe0,800345,Carter,"Carter, who awakens two months into a deadly pandemic originating from the DMZ that has already devastated US and North Korea. He who has no recollections of his past finds a mysterious device in his head, and a lethal bomb in his mouth. A voice in his ears gives him orders to avoid getting killed and he's thrown into a mysterious operation while the CIA and North Korean coup chase him close.",2022-08-05,45.362,6.0,346
661ec16e82636514977a5fe5,421658,Final Score,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.",2018-09-07,21.903,6.0,493
661ec16e82636514977a5fe7,9279,Jingle All the Way,"Howard Langston, a salesman for a mattress company, is constantly kept busy at his job, disappointing his son. After he misses his son's karate exposition, Howard vows to make it up to him by buying an action figure of his son's favorite television hero for Christmas. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man. Now, Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.",1996-11-21,26.767,6.035,2502
661ec16e82636514977a5fe9,289727,The Rewrite,"An Oscar-winning writer in a slump leaves Hollywood to teach screenwriting at a college on the East Coast, where he falls for a single mom taking classes there.",2014-06-15,14.846,6.0,566
661ec16e82636514977a5fef,249660,God's Not Dead,"After he refuses to disavow his faith, a devout Christian student must prove the existence of God or else his college philosophy professor will fail him.",2014-03-21,48.982,6.0,859
661ec16e82636514977a5ff1,257091,Get Hard,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",2015-03-26,25.46,6.0,2602
661ec16e82636514977a5ffa,8884,Franklyn,"Set between the parallel worlds of contemporary London and the futuristic faith dominated metropolis of Meanwhile City, Franklyn weaves a tale of four souls, whose lives are intertwined by fate, romance and tragedy. As these worlds collide, a single bullet determines the destiny of these four characters.",2008-10-16,11.462,6.0,342
661ec16e82636514977a5ffe,143049,Adult World,"Amy, a naive college graduate who believes she's destined to be a great poet, begrudgingly accepts a job at a sex shop while she pursues a mentorship with reclusive writer Rat Billings.",2013-04-18,16.419,6.0,359
661ec16e82636514977a6000,382598,Full Speed,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",2016-11-11,22.531,6.0,608
661ec16e82636514977a6004,8831,Timecop,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",1994-09-15,24.449,6.0,1101
661ec16e82636514977a6006,514593,You Should Have Left,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",2020-06-18,23.375,6.0,705
661ec16e82636514977a6009,73937,The Big Year,"Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition.",2011-10-13,11.72,6.0,756
661ec16e82636514977a6011,59457,Womb,"A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.",2010-07-15,14.405,6.0,337
661ec16e82636514977a6012,13825,The Lazarus Project,"After Ben Garvey foolishly turned back to crime, he thought his life was over when he was sentenced to death by lethal injection. But his death sentence isn't quite what it seems, as Ben regains consciousness near an eerie psychiatric ward, where he's told he's been hired as the groundskeeper. With the state of his soul in question, and the love for his wife and daughter all the more real and powerful, Ben must figure out if he's truly cheated death, or if he's become part of something far more sinister.",2008-10-24,17.336,6.0,342
661ec16e82636514977a6014,764835,The Desperate Hour,A woman desperately races to save her child after police place her hometown on lockdown due to an active shooter incident.,2021-09-12,31.389,5.988,405
661ec16e82636514977a6019,10313,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",2009-10-17,18.926,6.0,2112
661ec16e82636514977a601a,80038,Friends with Kids,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.",2012-03-09,12.614,6.0,453
661ec16e82636514977a6023,531306,Rim of the World,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",2019-05-24,18.219,6.0,912
661ec16e82636514977a6029,8452,The 6th Day,"A world of the very near future in which cattle, fish, and even the family pet can be cloned. But cloning humans is illegal - that is until family man Adam Gibson comes home from work one day to find a clone has replaced him. Taken from his family and plunged into a sinister world he doesn't understand, Gibson must not only save himself from the assassins who must destroy him to protect their secret, but uncover who and what is behind the horrible things happening to him.",2000-11-17,27.001,5.965,1917
